EmpID,MarriedID,MaritalStatusID,GenderID,EmpStatusID,DeptID,PerfScoreID,FromDiversityJobFairID,PayRate,Termd,PositionID,Position,State,Zip,DOB,Sex,MaritalDesc,CitizenDesc,HispanicLatino,RaceDesc,DateofHire,DateofTermination,TermReason,EmploymentStatus,Department,ManagerName,ManagerID,RecruitmentSource,PerformanceScore,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,LastPerformanceReview_Date,DaysLateLast30,Original DS,LastName_Employee,FirstName_Employee
9010761028,0,0,0,5,5,3,0,20.0,1,19,ProductionTechnicianI,MA,Unknown,1983-03-28 00:00:00,F,Single,USCitizen,No,White,2013-01-04 00:00:00,Unknown,moremoney,VoluntarilyTerminated,Production       ,AmyDunn,11.0,Billboard,FullyMeets,5.0,4,0,Unknown,Unknown,New,Greer,Marilyn
9060101027,0,0,0,5,5,3,0,22.0,1,19,ProductionTechnicianI,MA,Unknown,1972-11-09 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,hours,VoluntarilyTerminated,Production       ,AmyDunn,11.0,MBTAads,FullyMeets,3.08,4,0,Unknown,Unknown,New,Nichols,Camila
9072461026,0,0,1,5,5,3,0,15.0,1,19,ProductionTechnicianI,MA,Unknown,1970-10-08 00:00:00,M ,Single,USCitizen,No,White,Unknown,2012-09-01 00:00:00,moremoney,VoluntarilyTerminated,Production       ,AmyDunn,11.0,PayPerClick,FullyMeets,3.08,4,0,Unknown,Unknown,New,Bruce,Iris
9078441025,1,1,1,5,5,3,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1974-05-02 00:00:00,M ,Married,USCitizen,No,White,2014-12-05 00:00:00,2016-01-04 00:00:00,returntoschool,VoluntarilyTerminated,Production       ,AmyDunn,11.0,PayPerClick,FullyMeets,3.49,4,0,Unknown,Unknown,New,Pratt,Henry
9004231024,1,1,1,5,5,4,0,16.0,0,19,ProductionTechnicianI,MA,Unknown,1980-05-08 00:00:00,M ,Married,USCitizen,No,Twoormoreraces,Unknown,Unknown,unhappy,VoluntarilyTerminated,Production       ,AmyDunn,11.0,PayPerClick,Exceeds,3.49,4,0,Unknown,Unknown,New,Soto,Kira
9096941023,1,1,0,1,5,4,0,16.0,0,19,ProductionTechnicianI,MA,Unknown,1989-10-18 00:00:00,F,Married,USCitizen,No,White,2015-11-05 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,PayPerClick,Exceeds,3.39,5,0,Unknown,Unknown,New,Scott,Ashanti
9007131022,1,1,0,1,5,4,0,20.0,0,19,ProductionTechnicianI,MA,Unknown,1967-04-19 00:00:00,F,Married,USCitizen,No,White,2014-07-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,ProfessionalSociety,Exceeds,1.12,5,0,Unknown,Unknown,New,Burke,Sarahi
9078041021,1,1,0,1,5,4,0,20.0,1,19,ProductionTechnicianI,MA,Unknown,1983-08-27 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,ProfessionalSociety,Exceeds,1.12,5,0,Unknown,Unknown,New,Terry,Aimee
9030411020,0,0,0,1,5,3,0,16.0,0,19,ProductionTechnicianI,MA,Unknown,1970-12-22 00:00:00,F,Single,USCitizen,No,White,2012-02-04 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,ProfessionalSociety,FullyMeets,1.12,5,0,Unknown,Unknown,New,Jackson,Jerimiah
9070511019,0,0,0,1,5,4,0,16.0,0,19,ProductionTechnicianI,MA,Unknown,1977-05-22 00:00:00,F,Single,USCitizen,Yes,White,2012-09-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,ProfessionalSociety,Exceeds,5.0,4,0,Unknown,Unknown,New,Murray,Callie
9065501018,0,0,0,1,5,4,0,33.5,1,18,ProductionManager,MA,Unknown,1955-11-14 00:00:00,F,Single,USCitizen,Yes,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,WordofMouth,Exceeds,5.0,3,0,Unknown,Unknown,New,Young,Fabian
9057151017,1,1,0,1,5,3,1,33.5,0,18,ProductionManager,MA,Unknown,1978-03-28 00:00:00,F,Married,USCitizen,Yes,BlackorAfricanAmerican,2009-08-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,WordofMouth,FullyMeets,5.0,3,0,Unknown,Unknown,New,Morton,Juliette
9050821016,0,2,0,1,5,3,0,53.0,0,18,ProductionManager,MA,Unknown,1975-12-17 00:00:00,F,Divorced,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,Billboard,FullyMeets,1.18,4,0,Unknown,Unknown,New,Stuart,Nathaly
9069651015,1,1,1,1,5,3,0,53.0,0,18,ProductionManager,MA,Unknown,1975-09-30 00:00:00,M ,Married,USCitizen,No,White,2012-02-10 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,Billboard,FullyMeets,4.13,4,0,Unknown,Unknown,New,Yang,Frankie
9065761014,1,1,0,1,5,3,0,53.0,1,18,ProductionManager,MA,Unknown,1977-05-09 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,Billboard,FullyMeets,4.83,5,0,Unknown,Unknown,New,Greer,Alexus
9041451013,1,1,0,5,5,3,0,53.0,0,18,ProductionManager,MA,Unknown,1981-08-10 00:00:00,F,Married,USCitizen,No,White,Unknown,2014-11-01 00:00:00,unhappy,VoluntarilyTerminated,Production       ,JanetKing,2.0,InternetSearch,FullyMeets,4.16,5,0,Unknown,Unknown,New,Shaw,Julianne
9068751012,1,1,0,1,5,3,0,55.0,0,18,ProductionManager,MA,Unknown,1981-10-26 00:00:00,F,Married,USCitizen,No,Hispanic,Unknown,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,InternetSearch,FullyMeets,4.16,5,0,Unknown,Unknown,New,Lara,Raelynn
9009251011,1,1,1,1,5,3,0,42.0,1,18,ProductionManager,MA,Unknown,1976-11-15 00:00:00,M ,Married,USCitizen,yes,Hispanic,Unknown,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,InternetSearch,FullyMeets,4.37,3,0,Unknown,Unknown,New,Chang,Leland
9043841010,1,1,1,1,5,3,0,48.5,1,18,ProductionManager,MA,Unknown,1972-07-01 00:00:00,M ,Married,USCitizen,No,White,2011-10-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,Other,FullyMeets,3.66,3,0,Unknown,Unknown,New,Webb,Hayley
9058711009,1,1,1,4,5,2,0,54.0,0,18,ProductionManager,MA,Unknown,1981-07-11 00:00:00,M ,Married,USCitizen,No,White,2015-02-06 00:00:00,2015-12-12 00:00:00,retiring,TerminatedforCause,Production       ,JanetKing,2.0,EmployeeReferral,NeedsImprovement,4.78,4,0,Unknown,Unknown,New,Rodriguez,Teagan
9001171008,0,2,0,4,5,2,0,51.0,0,18,ProductionManager,MA,Unknown,1973-11-28 00:00:00,F,Divorced,USCitizen,No,White,Unknown,2015-04-06 00:00:00,Anotherposition,TerminatedforCause,Production       ,JanetKing,2.0,SearchEngine-GoogleBingYahoo,NeedsImprovement,4.78,4,0,Unknown,Unknown,New,Joyce,Kaylyn
9097221007,0,2,0,4,5,4,0,55.0,0,18,ProductionManager,MA,Unknown,1983-08-09 00:00:00,F,Divorced,USCitizen,No,White,Unknown,Unknown,careerchange,TerminatedforCause,Production       ,JanetKing,2.0,SearchEngine-GoogleBingYahoo,Exceeds,4.52,4,0,Unknown,Unknown,New,Garrison,Carleigh
9073601006,0,2,0,1,5,4,0,55.0,1,18,ProductionManager,MA,Unknown,1970-03-10 00:00:00,F,Divorced,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,SearchEngine-GoogleBingYahoo,Exceeds,5.0,3,0,Unknown,Unknown,New,York,Brycen
9091341005,0,2,1,5,5,4,0,55.0,0,17,ProductionManager,MA,Unknown,1968-10-10 00:00:00,M ,Divorced,USCitizen,No,White,2011-01-08 00:00:00,2013-06-06 00:00:00,medicalissues,VoluntarilyTerminated,Production       ,JanetKing,2.0,SearchEngine-GoogleBingYahoo,Exceeds,5.0,3,0,Unknown,Unknown,New,Gibson,Rigoberto
9074031004,0,2,1,1,5,3,0,80.0,0,16,President&CEO,MA,Unknown,1954-09-21 00:00:00,M ,Divorced,USCitizen,No,Asian,2012-02-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,PayPerClick-Google,FullyMeets,5.0,3,0,Unknown,Unknown,New,Garcia,Yael
9060681003,0,2,1,1,2,3,0,80.0,0,15,NetworkEngineer,MA,Unknown,1969-03-31 00:00:00,M ,Divorced,USCitizen,Yes,White,Unknown,Unknown,N/A-stillemployed,Active,Executive Office,JanetKing,2.0,PayPerClick-Google,FullyMeets,5.0,3,0,Unknown,Unknown,New,Montes,Jonathon
9021781002,0,2,1,1,2,3,0,49.1,1,15,NetworkEngineer,MA,Unknown,1988-05-05 00:00:00,M ,Divorced,EligibleNonCitizen,Yes,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,Executive Office,PeterMonroe,7.0,PayPerClick-Google,FullyMeets,5.0,3,5,Unknown,Unknown,New,Mullen,Myla
9025391001,1,1,1,1,3,3,0,47.0,0,15,NetworkEngineer,MA,Unknown,1981-04-14 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,EmployeeReferral,FullyMeets,5.0,3,5,Unknown,Unknown,New,Holland,Alan
9084841000,1,1,1,1,3,3,0,27.0,0,15,NetworkEngineer,MA,Unknown,1979-04-04 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,EmployeeReferral,FullyMeets,5.0,3,5,Unknown,Unknown,New,Greene,Brooklynn
9005340999,1,1,1,1,3,3,0,27.0,0,15,NetworkEngineer,MA,Unknown,1987-06-18 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,EmployeeReferral,FullyMeets,1.2,3,6,Unknown,Unknown,New,Mcpherson,Maxwell
9089180998,1,1,0,1,3,3,0,39.0,0,14,ITSupport,MA,Unknown,1981-04-16 00:00:00,F,Married,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,VendorReferral,FullyMeets,1.2,3,6,Unknown,Unknown,New,Freeman,Lukas
9077910997,1,1,0,1,3,3,0,37.0,0,14,ITSupport,MA,Unknown,1988-07-18 00:00:00,F,Married,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,VendorReferral,FullyMeets,1.2,3,5,Unknown,Unknown,New,Nielsen,Yesenia
9012380996,1,1,0,1,3,3,0,42.0,0,14,ITSupport,MA,Unknown,1989-11-24 00:00:00,F,Married,USCitizen,Yes,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,EmployeeReferral,FullyMeets,4.61,4,5,Unknown,Unknown,New,Marsh,Myah
9062830995,1,1,0,1,3,3,0,45.0,0,14,ITSupport,MA,Unknown,1988-01-07 00:00:00,F,Married,USCitizen,Yes,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,InformationSession,FullyMeets,2.21,5,7,Unknown,Unknown,New,Gilbert,Korbin
9045500994,1,1,0,1,3,3,0,45.0,0,14,ITSupport,MA,Unknown,1973-03-12 00:00:00,F,Married,USCitizen,No,White,2011-10-06 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,EricDougall,6.0,Glassdoor,FullyMeets,1.84,5,7,Unknown,Unknown,New,Jarvis,Steven
9064100993,1,1,0,1,3,3,0,26.0,0,14,ITSupport,MA,Unknown,1988-10-05 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,EricDougall,6.0,Glassdoor,FullyMeets,4.3,5,5,Unknown,Unknown,New,Marquez,Benjamin
9014780992,0,0,0,1,3,3,0,31.4,0,14,ITSupport,MA,Unknown,1968-07-06 00:00:00,F,Single,USCitizen,Yes,Twoormoreraces,2010-01-05 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,EricDougall,6.0,Glassdoor,FullyMeets,4.3,4,5,Unknown,Unknown,New,Mercer,Gabrielle
9056720991,0,0,0,1,3,3,0,31.4,0,14,ITSupport,CT,Unknown,1985-09-05 00:00:00,F,Single,USCitizen,Yes,White,2012-05-09 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,EricDougall,6.0,Glassdoor,FullyMeets,2.55,4,5,Unknown,Unknown,New,Pham,Kaylyn
9097630990,0,0,1,1,3,3,0,64.0,0,13,ITManager-Support,MA,Unknown,1970-07-09 00:00:00,M ,Single,USCitizen,No,White,2014-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,EricDougall,6.0,Glassdoor,FullyMeets,2.55,3,5,Unknown,Unknown,New,Lucero,Ingrid
9024100989,0,0,1,1,3,2,1,63.0,0,13,ITManager-Infra,MA,Unknown,1986-10-05 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,EricDougall,6.0,ProfessionalSociety,NeedsImprovement,2.39,3,5,Unknown,Unknown,New,Gilmore,Keshawn
9069480988,0,0,1,1,3,2,1,63.0,1,13,ITManager-DB,MA,Unknown,1964-01-04 00:00:00,M ,Single,USCitizen,Yes,White,2012-09-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,JenniferZamora,5.0,ProfessionalSociety,NeedsImprovement,2.39,3,5,Unknown,Unknown,New,Hernandez,Wade
9035690987,1,1,1,1,3,3,1,21.0,0,13,ITManager-DB,MA,Unknown,1973-04-05 00:00:00,M ,Married,USCitizen,Yes,Hispanic,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,JenniferZamora,5.0,ProfessionalSociety,FullyMeets,2.39,4,5,Unknown,Unknown,New,Key,Odin
9083750986,0,0,1,1,3,3,0,65.0,0,12,ITDirector,MA,Unknown,1980-07-05 00:00:00,M ,Single,EligibleNonCitizen,No,Hispanic,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,JenniferZamora,5.0,DiversityJobFair,FullyMeets,3.76,4,5,Unknown,Unknown,New,Huff,Deven
9074990985,1,1,1,1,6,3,0,65.0,0,11,DirectorofSales,MA,Unknown,1966-03-17 00:00:00,M ,Married,USCitizen,No,BlackorAfricanAmerican,2014-05-05 00:00:00,Unknown,N/A-stillemployed,Active,Sales,JenniferZamora,5.0,MBTAads,FullyMeets,1.22,4,5,Unknown,Unknown,New,Simon,Kenna
9079140984,1,1,1,1,5,3,0,60.0,0,10,DirectorofOperations,MA,Unknown,1983-03-19 00:00:00,M ,Married,USCitizen,No,BlackorAfricanAmerican,2009-05-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,MBTAads,FullyMeets,1.22,4,5,Unknown,Unknown,New,Guzman,Alexzander
9081880983,1,1,0,1,5,3,0,31.4,0,9,DataAnalyst,MA,Unknown,1979-02-24 00:00:00,F,Married,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,MBTAads,FullyMeets,1.22,4,5,Unknown,Unknown,New,Gray,Gunnar
9014760982,0,0,0,1,3,3,0,30.2,0,9,DataAnalyst,MA,Unknown,1970-02-08 00:00:00,F,Single,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,JanetKing,2.0,EmployeeReferral,FullyMeets,5.0,3,5,Unknown,Unknown,New,Thompson,Emilee
9003540981,1,1,0,1,3,3,0,30.2,1,9,DataAnalyst,MA,Unknown,1987-12-17 00:00:00,F,Married,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,JanetKing,2.0,EmployeeReferral,FullyMeets,5.0,3,5,Unknown,Unknown,New,Chandler,Emmett
9063790980,1,1,1,5,3,3,0,45.0,0,9,DataAnalyst,MA,Unknown,1986-08-26 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,hours,VoluntarilyTerminated,IT/IS,SimonRoup,4.0,VendorReferral,FullyMeets,2.19,3,5,Unknown,Unknown,New,Burns,Drake
9031330979,1,1,1,5,3,3,0,39.55,0,9,DataAnalyst,MA,Unknown,1981-10-11 00:00:00,M ,Married,USCitizen,No,White,Unknown,2015-12-09 00:00:00,unhappy,VoluntarilyTerminated,IT/IS,SimonRoup,4.0,EmployeeReferral,FullyMeets,3.69,3,6,Unknown,Unknown,New,English,Karen
9073930978,1,1,0,1,3,3,0,39.55,0,9,DataAnalyst,MA,Unknown,1984-09-16 00:00:00,F,Married,USCitizen,No,White,2014-10-11 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,SimonRoup,4.0,EmployeeReferral,FullyMeets,3.69,5,6,Unknown,Unknown,New,Jensen,Jayson
9043640977,1,1,0,1,3,3,0,42.75,1,9,DataAnalyst,MA,Unknown,1984-09-05 00:00:00,F,Married,USCitizen,No,White,2014-01-12 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,SimonRoup,4.0,EmployeeReferral,FullyMeets,3.71,5,6,Unknown,Unknown,New,Steele,Ruth
9064990976,1,1,0,1,3,4,0,35.5,0,9,DataAnalyst,MA,Unknown,1988-07-04 00:00:00,F,Married,USCitizen,No,White,2014-10-11 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,SimonRoup,4.0,EmployeeReferral,Exceeds,4.28,4,7,Unknown,Unknown,New,Gay,Kasey
9034660975,1,1,1,1,3,4,0,35.5,0,8,DatabaseAdministrator,MA,Unknown,1986-11-07 00:00:00,M ,Married,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,SimonRoup,4.0,DiversityJobFair,Exceeds,3.75,4,7,Unknown,Unknown,New,Alvarado,Keith
9021370974,0,2,0,1,3,4,0,34.0,0,8,DatabaseAdministrator,MA,Unknown,1984-02-21 00:00:00,F,Divorced,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,SimonRoup,4.0,Glassdoor,Exceeds,3.75,3,5,Unknown,Unknown,New,Hooper,Kale
9011030973,0,2,0,4,3,3,0,34.0,1,8,DatabaseAdministrator,TX,Unknown,1986-08-07 00:00:00,F,Divorced,USCitizen,No,White,Unknown,Unknown,"no-call,no-show",TerminatedforCause,IT/IS,SimonRoup,4.0,Glassdoor,FullyMeets,4.48,3,6,Unknown,Unknown,New,Huerta,Izayah
9011420972,0,0,0,4,3,3,0,40.1,1,8,DatabaseAdministrator,TX,Unknown,1971-10-23 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,"no-call,no-show",TerminatedforCause,IT/IS,SimonRoup,4.0,EmployeeReferral,FullyMeets,1.87,3,4,Unknown,Unknown,New,Russo,Solomon
9022460971,0,0,1,4,3,3,0,43.0,1,8,DatabaseAdministrator,MA,Unknown,1986-04-04 00:00:00,M ,Single,USCitizen,No,White,2014-07-07 00:00:00,2015-12-09 00:00:00,performance,TerminatedforCause,IT/IS,SimonRoup,4.0,EmployeeReferral,FullyMeets,1.87,4,4,Unknown,Unknown,New,Hickman,Felicity
9047170970,0,0,1,4,3,3,0,43.0,0,7,DataArchitect,MA,Unknown,1972-11-21 00:00:00,M ,Single,USCitizen,Yes,White,2017-07-01 00:00:00,2018-01-05 00:00:00,Anotherposition,TerminatedforCause,IT/IS,SimonRoup,4.0,SearchEngine-GoogleBingYahoo,FullyMeets,1.87,4,5,Unknown,Unknown,New,Phillips,Kallie
9069130969,0,0,1,4,3,3,0,43.0,0,6,CIO,MA,Unknown,1979-08-30 00:00:00,M ,Single,USCitizen,Yes,White,2010-10-04 00:00:00,Unknown,performance,TerminatedforCause,IT/IS,BrianChampaigne,13.0,SearchEngine-GoogleBingYahoo,FullyMeets,4.94,3,5,Unknown,Unknown,New,Reynolds,Malia
9022630968,0,0,0,4,3,4,0,65.0,0,5,BIDirector,MA,Unknown,1972-02-09 00:00:00,F,Single,USCitizen,Yes,White,2016-06-09 00:00:00,Unknown,careerchange,TerminatedforCause,IT/IS,BrianChampaigne,13.0,SearchEngine-GoogleBingYahoo,Exceeds,4.94,3,7,Unknown,Unknown,New,Gordon,Claire
9013220967,0,0,0,1,3,3,0,65.0,0,4,BIDeveloper,MA,Unknown,1989-06-30 00:00:00,F,Single,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,JenniferZamora,5.0,EmployeeReferral,FullyMeets,4.5,5,7,Unknown,Unknown,New,Garza,Luz
9077200966,1,1,0,1,3,3,0,63.5,0,4,BIDeveloper,MA,Unknown,1987-10-24 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,JenniferZamora,5.0,ProfessionalSociety,FullyMeets,4.5,5,7,Unknown,Unknown,New,Reed,Tristan
9043510965,1,1,1,1,3,3,0,46.0,0,4,BIDeveloper,MA,Unknown,1983-09-04 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,BrianChampaigne,13.0,ProfessionalSociety,FullyMeets,2.06,3,5,Unknown,Unknown,New,Hall,Joshua
9040590964,1,1,1,1,3,3,0,46.0,0,4,BIDeveloper,MA,Unknown,1980-05-12 00:00:00,M ,Married,USCitizen,No,White,2016-02-10 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,BrianChampaigne,13.0,Indeed,FullyMeets,3.01,3,5,Unknown,Unknown,New,Peters,Mattie
9065070963,1,1,1,1,3,3,0,55.0,0,3,AreaSalesManager,MA,Unknown,1965-05-07 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,BrianChampaigne,13.0,Indeed,FullyMeets,3.01,5,7,Unknown,Unknown,New,Nolan,Makai
9083640962,1,1,1,1,6,3,0,55.0,0,3,AreaSalesManager,OR,Unknown,1968-01-15 00:00:00,M ,Married,USCitizen,No,BlackorAfricanAmerican,2006-09-01 00:00:00,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,Indeed,FullyMeets,3.01,4,0,Unknown,Unknown,New,Harding,Aidan
9080190961,1,1,0,1,6,3,0,55.0,0,3,AreaSalesManager,KY,Unknown,1988-08-29 00:00:00,F,Married,USCitizen,No,BlackorAfricanAmerican,2012-09-01 00:00:00,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,Billboard,FullyMeets,3.69,3,0,Unknown,Unknown,New,Boyer,Cruz
9052220960,0,3,0,1,6,4,0,55.0,0,3,AreaSalesManager,KY,Unknown,1990-05-11 00:00:00,F,Separated,USCitizen,Yes,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,PayPerClick-Google,Exceeds,4.2,3,0,Unknown,Unknown,New,Koch,Raven
9028360959,0,3,0,1,6,3,0,55.0,0,3,AreaSalesManager,KY,Unknown,1989-03-31 00:00:00,F,Separated,USCitizen,No,BlackorAfricanAmerican,2013-08-07 00:00:00,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,PayPerClick-Google,FullyMeets,4.2,3,0,Unknown,Unknown,New,Barker,Karli
9070270958,0,0,0,2,6,3,0,55.0,0,3,AreaSalesManager,TX,Unknown,1984-07-01 00:00:00,F,Single,USCitizen,No,Twoormoreraces,2016-06-07 00:00:00,Unknown,N/A-Hasnotstartedyet,FutureStart,Sales,LynnDaneault,21.0,PayPerClick-Google,FullyMeets,4.2,4,0,Unknown,Unknown,New,Sosa,Tyrone
9043240957,0,0,1,2,6,3,0,55.0,0,3,AreaSalesManager,TX,Unknown,1970-06-11 00:00:00,M ,Single,USCitizen,No,Twoormoreraces,Unknown,Unknown,N/A-stillemployed,FutureStart,Sales,LynnDaneault,21.0,PayPerClick-Google,FullyMeets,4.28,4,0,Unknown,Unknown,New,Cisneros,Damaris
9090260956,0,0,1,2,6,3,0,55.0,0,3,AreaSalesManager,TX,Unknown,1979-11-27 00:00:00,M ,Single,USCitizen,No,Twoormoreraces,Unknown,Unknown,N/A-stillemployed,FutureStart,Sales,LynnDaneault,21.0,WebsiteBannerAds,FullyMeets,2.19,5,0,Unknown,Unknown,New,Estes,Alexus
9089800955,0,0,1,2,6,3,0,55.0,0,3,AreaSalesManager,CO,Unknown,1974-05-09 00:00:00,M ,Single,EligibleNonCitizen,No,Twoormoreraces,2014-12-05 00:00:00,Unknown,N/A-stillemployed,FutureStart,Sales,LynnDaneault,21.0,PayPerClick-Google,FullyMeets,2.19,5,0,Unknown,Unknown,New,Flowers,Kinsley
9088590954,0,0,1,1,6,3,0,55.0,0,3,AreaSalesManager,CO,Unknown,1989-09-22 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,PayPerClick-Google,FullyMeets,2.19,5,0,Unknown,Unknown,New,Love,Deborah
9096410953,0,0,1,1,6,3,0,55.0,0,3,AreaSalesManager,IN,Unknown,1963-08-28 00:00:00,M ,Single,USCitizen,No,White,2011-06-09 00:00:00,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,Monster.com,FullyMeets,1.72,2,0,Unknown,Unknown,New,Francis,Milagros
9019730952,0,0,0,1,6,4,0,55.0,0,3,AreaSalesManager,CA,Unknown,1988-11-08 00:00:00,F,Single,USCitizen,No,White,2011-10-01 00:00:00,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,Monster.com,Exceeds,1.72,3,0,Unknown,Unknown,New,Michael,Roberto
9084660951,0,0,1,1,6,4,0,55.0,0,3,AreaSalesManager,CA,Unknown,1975-07-07 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,Other,Exceeds,4.77,5,0,Unknown,Unknown,New,Ewing,Elaine
9000310950,0,0,1,1,6,4,0,55.0,0,3,AreaSalesManager,MA,Unknown,1989-07-11 00:00:00,M ,Single,USCitizen,No,White,2012-05-03 00:00:00,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,Other,Exceeds,4.77,5,0,Unknown,Unknown,New,Hopkins,Ryker
9071710949,1,1,1,1,6,3,0,55.0,0,3,AreaSalesManager,AZ,Unknown,1991-05-23 00:00:00,M ,Married,USCitizen,No,Twoormoreraces,2011-05-07 00:00:00,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,EmployeeReferral,FullyMeets,1.77,5,0,Unknown,Unknown,New,Ashley,Bruno
9035620948,1,1,1,1,6,3,0,56.0,0,3,AreaSalesManager,AZ,Unknown,1989-05-12 00:00:00,M ,Married,USCitizen,No,Twoormoreraces,Unknown,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,Other,FullyMeets,2.0,5,0,Unknown,Unknown,New,Steele,Luciana
9043230947,1,1,1,1,6,3,0,55.0,0,3,AreaSalesManager,AZ,Unknown,1982-05-19 00:00:00,M ,Married,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,Other,FullyMeets,5.0,4,0,Unknown,Unknown,New,Serrano,Johnathon
9047420946,1,1,1,1,6,3,0,55.0,0,3,AreaSalesManager,AZ,Unknown,1975-11-02 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,ProfessionalSociety,FullyMeets,5.0,4,0,Unknown,Unknown,New,Cuevas,Joaquin
